"mukey","cokey","comppct_r","compname"
466050,14447942,2,"Xerofluvents"
466050,14447943,2,"Riverwash"
466051,14447944,85,"Haploxerolls"
466051,14447945,2,"Xerofluvents"
466051,14447946,2,"Riverwash"
466052,14447947,85,"Haysum"
466052,14447948,2,"Unnamed"
466052,14447949,2,"Unnamed"
466053,14447950,85,"Haysum"
466054,14447951,85,"Haysum"
466055,14447952,85,"Haysum"
466055,14447953,2,"Xerofluvents"
466055,14447954,2,"Riverwash"
466056,14447955,45,"Holkat"
466056,14447956,35,"Hoosimbim"
466056,14447957,2,"Xerofluvents"
466056,14447958,2,"Riverwash"
466057,14447959,50,"Holkat"
466057,14447960,30,"Hoosimbim"
466057,14447961,2,"Xerofluvents"
466057,14447962,2,"Riverwash"
466058,14447963,40,"Holkat variant"
466058,14447964,35,"Dedrick"
466059,14447965,85,"Hoosimbim"
466060,14447966,35,"Hoosimbim"
466060,14447967,25,"Bamtush"
466060,14447968,25,"Marpa"
466060,14447969,2,"Xerofluvents"
466061,14447970,45,"Hoosimbim"
466061,14447971,35,"Etsel"
466062,14447972,60,"Hoosimbim"
466062,14447973,20,"Goulding"
466062,14447974,2,"Xerofluvents"
466062,14447975,2,"Riverwash"
466063,14447976,85,"Hotaw"
466064,14447977,85,"Hotaw"
466065,14447978,35,"Indleton"
466065,14447979,25,"Caris"
466065,14447980,20,"Hoosimbim"
466065,14447981,2,"Xerofluvents"
466066,14447982,85,"Jafa"
466066,14447983,2,"Xerofluvents"
466067,14447984,85,"Jafa"
466067,14447985,2,"Xerofluvents"
466068,14447986,85,"Jafa"
466069,14447987,85,"Jafa"
466070,14447988,85,"Jafa"
466071,14447989,45,"Marpa"
466071,14447990,35,"Hoosimbim"
466072,14447991,35,"Marpa"
466072,14447992,25,"Hoosimbim"
466072,14447993,20,"Bamtush"
466072,14447994,2,"Xerofluvents"
466073,14447995,45,"Marpa"
466073,14447996,35,"Vitzthum"
466074,14447997,30,"Marpa variant"
466074,14447998,25,"Goulding"
466074,14447999,25,"Holkat variant"
466075,14448000,85,"Millsholm"
466076,14448001,50,"Millsholm"
466076,14448002,30,"Azule"
466076,14448003,2,"Xerofluvents"
466077,14448004,85,"Minersville"
466077,14448005,2,"Xerofluvents"
466078,14448006,60,"Minersville variant"
466078,14448007,20,"Choop"
466079,14448008,85,"Musserhill"
466079,14448009,2,"Xerofluvents"
466080,14448010,85,"Musserhill"
466081,14448011,45,"Musserhill"
466081,14448012,35,"Weaverville"
466081,14448013,2,"Xerofluvents"
466082,14448014,45,"Musserhill"
466082,14448015,30,"Weaverville"
466082,14448016,2,"Xerofluvents"
466083,14448017,35,"Musserhill"
466083,14448018,30,"Weaverville"
466083,14448019,20,"Urban land"
466083,14448020,2,"Xerofluvents"
466084,14448021,85,"Musserhill variant"
466085,14448022,40,"Pardaloe"
466085,14448023,35,"Dedrick"
466085,14448024,2,"Xerofluvents"
466086,14448025,45,"Pardaloe"
466086,14448026,30,"Goulding"
466086,14448027,2,"Xerofluvents"
466087,14448028,100,"Rock outcrop"
466088,14448029,45,"Rock outcrop"
466088,14448030,35,"Dedrick"
466089,14448031,85,"Sheetiron"
466090,14448032,55,"Sheetiron"
466090,14448033,25,"Barpeak"
466090,14448034,2,"Xerofluvents"
466090,14448035,2,"Riverwash"
466091,14448036,45,"Sheetiron variant"
466091,14448037,35,"Dedrick"
466092,14448038,85,"Skyrock"
466093,14448039,55,"Skyrock"
466093,14448040,25,"Rock outcrop"
466094,14448041,60,"Skyrock variant"
466094,14448042,20,"Rock outcrop"
466095,14448043,50,"Skyrock variant"
466095,14448044,15,"Rock outcrop"
466095,14448045,15,"Rubble land"
466096,14448046,60,"Springgulch"
466096,14448047,25,"Brockgulch variant"
466096,14448048,2,"Xerofluvents"
466097,14448049,60,"Tallowbox"
466097,14448050,20,"Minersville"
466097,14448051,2,"Xerofluvents"
466098,14448052,55,"Tallowbox"
466098,14448053,25,"Minersville"
466098,14448054,2,"Xerofluvents"
466101,14448055,40,"Urban land"
466101,14448056,40,"Xeralfs"
466101,14448057,2,"Xerofluvents"
466103,14448058,45,"Valcreek"
466103,14448059,30,"Choop"
466103,14448060,2,"Xerofluvents"
466105,14448061,50,"Valcreek"
466105,14448062,30,"Minersville"
466105,14448063,2,"Xerofluvents"
466106,14448064,35,"Valcreek"
466106,14448065,25,"Minersville"
466106,14448066,20,"Choop"
466106,14448067,2,"Xerofluvents"
466107,14448068,45,"Vanvor"
466107,14448069,35,"Hoosimbim"
466108,14448070,45,"Vanvor"
466108,14448071,35,"Hoosimbim"
466109,14448072,50,"Vitzthum"
466109,14448073,30,"Cargent"
466110,14448074,85,"Weaverville"
466110,14448075,2,"Xerofluvents"
466111,14448076,85,"Weaverville"
466111,14448077,2,"Xerofluvents"
466112,14448078,50,"Weitchpec"
466112,14448079,30,"Dubakella"
466114,14448080,45,"Weitchpec variant"
466114,14448081,40,"Bamtush variant"
466114,14448082,2,"Xerofluvents"
466116,14448083,50,"Weitchpec variant"
466116,14448084,30,"Bamtush variant"
466116,14448085,2,"Xerofluvents"
466117,14448086,40,"Xeralfs"
466117,14448087,40,"Xerorthents"
466117,14448088,2,"Xerofluvents"
466118,14448089,85,"Xererts"
466119,14448090,45,"Xererts"
466119,14448091,35,"Haysum"
466120,14448092,45,"Xerofluvents"
466120,14448093,35,"Riverwash"
466121,14448094,45,"Xerorthents"
466121,14448095,30,"Rock outcrop"
466122,14448096,45,"Xerorthents"
466122,14448097,30,"Rock outcrop"
466229,14448098,100,"Water"
2375756,14670655,85,"Carberry"
2375756,14670656,4,"Unnamed"
2375756,14670657,3,"Unnamed"
2375756,14670658,4,"Unnamed"
2375756,14670659,4,"Lava flow"
2375757,14670660,85,"Danhunt"
2375757,14670661,2,"Unnamed"
2375757,14670662,5,"Stacher"
2375757,14670663,3,"Rock outcrop"
2375757,14670664,5,"Obie"
2375758,14670665,5,"Obie"
2375758,14670666,3,"Rock outcrop"
2375758,14670667,5,"Stacher"
2375758,14670668,2,"Unnamed"
2375758,14670669,85,"Danhunt"
2375760,14670670,85,"Danhunt"
2375760,14670671,5,"Unnamed"
2375760,14670672,5,"Rock outcrop"
2375760,14670673,5,"Stacher"
2375762,14670674,60,"Gardens"
2375762,14670675,35,"Jacksback"
2375762,14670676,2,"Unnamed"
2375762,14670677,1,"Unnamed"
2375762,14670678,2,"Riverwash"
2375749,14670679,50,"Gasper"
2375749,14670680,35,"Scarface"
2375749,14670681,5,"Unnamed"
2375749,14670682,5,"Chatterdown"
2375749,14670683,5,"Nikal"
2375763,14670684,4,"Chatterdown"
2375763,14670685,4,"Nikal"
2375763,14670686,4,"Unnamed"
2375763,14670687,3,"Unnamed"
2375763,14670688,50,"Gasper"
2375763,14670689,35,"Scarface"
2375742,14670690,60,"Gasper"
2375742,14670691,20,"Scarface"
2375742,14670692,3,"Chatterdown"
2375742,14670693,4,"Nikal"
2375742,14670694,6,"Unnamed"
2375742,14670695,3,"Unnamed"
2375742,14670696,4,"Rock outcrop"
2375764,14670697,5,"Unnamed"
2375764,14670698,2,"Danhunt"
2375764,14670699,3,"Mounthat"
2375764,14670700,3,"Obie"
2375764,14670701,2,"Stacher"
2375764,14670702,85,"Goulder"
2375765,14670703,85,"Goulder"
2375765,14670704,3,"Unnamed"
2375765,14670705,4,"Mounthat"
2375765,14670706,4,"Obie"
2375765,14670707,4,"Stacher"
2375767,14670708,50,"Gullied land"
2375767,14670709,30,"Rock outcrop"
2375767,14670710,10,"Mounthat"
2375767,14670711,5,"Etsel"
2375767,14670712,5,"Rubble land"
2375768,14670713,85,"Jacksback"
2375768,14670714,3,"Riverwash"
2375768,14670715,3,"Unnamed"
2375768,14670716,4,"Nanny"
2375768,14670717,5,"Gardens"
2375769,14670718,85,"Kettlebelly"
2375769,14670719,5,"Kindig"
2375769,14670720,5,"Neuns"
2375769,14670721,5,"Unnamed"
2375770,14670722,5,"Etsel"
2375770,14670723,6,"Unnamed"
2375770,14670724,4,"Unnamed"
2375770,14670725,5,"Kindig"
2375770,14670726,55,"Kettlebelly"
2375770,14670727,25,"Neuns"
2375771,14670728,55,"Kettlebelly"
2375771,14670729,30,"Neuns"
2375771,14670730,4,"Etsel"
2375771,14670731,4,"Kindig"
2375771,14670732,4,"Unnamed"
2375771,14670733,3,"Unnamed"
2375772,14670734,8,"Kettlebelly"
2375772,14670735,7,"Unnamed"
2375772,14670736,85,"Kilarc"
2375773,14670737,85,"Kilarc"
2375773,14670738,8,"Kettlebelly"
2375773,14670739,7,"Unnamed"
2375775,14670740,45,"Neuns"
2375775,14670741,35,"Kettlebelly"
2375775,14670742,8,"Unnamed"
2375775,14670743,4,"Kindig"
2375775,14670744,4,"Etsel"
2375775,14670745,4,"Rock outcrop"
2375777,14670746,4,"Bundora"
2375777,14670747,3,"Unnamed"
2375777,14670748,4,"Goulder"
2375777,14670749,4,"Unnamed"
2375777,14670750,40,"Obie"
2375777,14670751,35,"Mounthat"
2375778,14670752,45,"Obie"
2375778,14670753,35,"Mounthat"
2375778,14670754,7,"Bundora"
2375778,14670755,7,"Goulder"
2375778,14670756,6,"Unnamed"
2375780,14670757,7,"Unnamed"
2375780,14670758,8,"Rock outcrop"
2375780,14670759,50,"Obie"
2375780,14670760,35,"Mounthat"
2375781,14670761,90,"Odas"
2375781,14670762,3,"Unnamed"
2375781,14670763,3,"Stoner"
2375781,14670764,4,"Unnamed"
2375782,14670765,85,"Riverwash"
2375782,14670766,5,"Keddie"
2375782,14670767,5,"Matquaw"
2375782,14670768,5,"Jadpor"
2375784,14670769,85,"Stacher"
2375784,14670770,6,"Goulder"
2375784,14670771,9,"Unnamed"
2375783,14670772,85,"Stacher"
2375783,14670773,9,"Unnamed"
2375783,14670774,6,"Goulder"
2375785,14670775,85,"Stacher"
2375785,14670776,9,"Unnamed"
2375785,14670777,3,"Goulder"
2375785,14670778,3,"Danhunt"
2375786,14670779,45,"Stukel"
2375786,14670780,30,"Stukel"
2375786,14670781,5,"Rock outcrop"
2375786,14670782,4,"Bieber"
2375786,14670783,4,"Ollierivas"
2375786,14670784,4,"Dotta"
2375786,14670785,4,"Jellycamp"
2375786,14670786,4,"Modoc"
2375788,14670787,100,"Water"
459921,14669742,85,"Aiken"
459921,14669743,8,"Cohasset"
459921,14669744,3,"Guenoc"
459921,14669745,4,"McCarthy"
459922,14669746,85,"Aiken"
459922,14669747,8,"Cohasset"
459922,14669748,3,"Guenoc"
459922,14669749,4,"McCarthy"
459923,14669750,85,"Aiken"
459923,14669751,8,"Cohasset"
459923,14669752,3,"Guenoc"
459923,14669753,4,"McCarthy"
2766064,14670609,85,"Aiken"
2766064,14670610,5,"Jiggs"
2766064,14670611,5,"Forward"
2766064,14670612,5,"Cohasset"
459924,14669754,85,"Aiken"
459924,14669755,8,"Cohasset"
459924,14669756,3,"Guenoc"
459924,14669757,4,"McCarthy"
459925,14669758,85,"Aiken"
459925,14669759,8,"Cohasset"
459925,14669760,3,"Guenoc"
459925,14669761,4,"McCarthy"
459926,14669762,85,"Aiken"
459926,14669763,8,"Cohasset"
459926,14669764,3,"Guenoc"
459926,14669765,4,"McCarthy"
459927,14669766,85,"Aiken"
459927,14669767,5,"Cohasset"
459927,14669768,5,"Guenoc"
459927,14669769,5,"McCarthy"
459928,14669770,85,"Anderson"
459928,14669771,2,"Cobbly alluvial land"
459928,14669772,5,"Honcut"
459928,14669773,5,"Tujunga"
459928,14669774,3,"Unnamed"
459929,14669775,85,"Anderson"
459929,14669776,2,"Cobbly alluvial land"
459929,14669777,7,"Honcut"
459929,14669778,6,"Perkins"
459930,14669779,85,"Anita"
459930,14669780,5,"Unnamed"
459930,14669781,10,"Unnamed"
459931,14669782,85,"Anita"
459931,14669783,1,"Unnamed"
459931,14669784,5,"Unnamed"
459931,14669785,3,"Guenoc"
459931,14669786,6,"Toomes"
459932,14669787,85,"Auberry"
459932,14669788,7,"Auburn"
459932,14669789,8,"Kanaka"
459933,14669790,85,"Auberry"
459933,14669791,4,"Unnamed"
459933,14669792,3,"Goulding"
459933,14669793,8,"Sierra"
459934,14669794,85,"Auberry"
459934,14669795,5,"Guenoc"
459934,14669796,5,"Toomes"
459934,14669797,5,"Unnamed"
459935,14669798,85,"Auburn"
459935,14669799,10,"Unnamed"
459935,14669800,5,"Auberry"
459936,14669801,85,"Auburn"
459936,14669802,5,"Auberry"
459936,14669803,10,"Tailings and placer diggings"
459937,14669804,85,"Auburn"
459937,14669805,10,"Unnamed"
459937,14669806,5,"Tailings and placer diggings"
459938,14669807,85,"Auburn"
459938,14669808,4,"Boomer"
459938,14669809,4,"Goulding"
459938,14669810,3,"Maymen"
459938,14669811,4,"Tailings and placer diggings"
459939,14669812,85,"Auburn"
459939,14669813,8,"Stonyford"
459939,14669814,7,"Unnamed"
459940,14669815,75,"Auburn"
459940,14669816,15,"Rock outcrop"
459940,14669817,5,"Stonyford"
459940,14669818,5,"Unnamed"
459941,14669819,85,"Behemotosh"
459941,14669820,4,"Boomer"
459941,14669821,8,"Kidd"
459941,14669822,3,"Neuns"
459942,14669823,85,"Behemotosh"
459942,14669824,4,"Boomer"
459942,14669825,8,"Kidd"
459942,14669826,3,"Neuns"
459943,14669827,65,"Behemotosh"
459943,14669828,15,"Rock outcrop"
459943,14669829,5,"Boomer"
459943,14669830,10,"Kidd"
459943,14669831,5,"Neuns"
459944,14669832,85,"Boomer"
459944,14669833,5,"Goulding"
459944,14669834,5,"Neuns"
459944,14669835,5,"Stonyford"
459945,14669836,85,"Boomer"
459945,14669837,5,"Goulding"
459945,14669838,5,"Neuns"
459945,14669839,5,"Stonyford"
459946,14670848,85,"Boomer"
459946,14670849,5,"Goulding"
459946,14670850,5,"Neuns"
459946,14670851,5,"Stonyford"
459947,14669840,85,"Boomer"
459947,14669841,5,"Goulding"
459947,14669842,5,"Neuns"
459947,14669843,5,"Stonyford"
459948,14669844,85,"Boomer"
459948,14669845,5,"Goulding"
459948,14669846,5,"Neuns"
459948,14669847,5,"Stonyford"
459949,14669848,85,"Boomer"
459949,14669849,5,"Goulding"
459949,14669850,5,"Neuns"
459949,14669851,5,"Stonyford"
459950,14669852,85,"Chaix"
459950,14669853,6,"Holland"
459950,14669854,6,"Kanaka"
459950,14669855,3,"Sierra"
459951,14669856,85,"Chaix"
459951,14669857,6,"Holland"
459951,14669858,6,"Kanaka"
459951,14669859,3,"Sierra"
459952,14669860,85,"Chaix"
459952,14669861,6,"Holland"
459952,14669862,6,"Kanaka"
459952,14669863,3,"Sierra"
459953,14669864,85,"Chaix"
459953,14669865,6,"Holland"
459953,14669866,6,"Kanaka"
459953,14669867,3,"Sierra"
459954,14669868,85,"Chaix"
459954,14669869,6,"Holland"
459954,14669870,6,"Kanaka"
459954,14669871,3,"Sierra"
459955,14669872,85,"Churn"
459955,14669873,5,"Cobbly alluvial land"
459955,14669874,5,"Honcut"
459955,14669875,3,"Perkins"
459955,14669876,2,"Tehama"
459956,14669877,85,"Churn"
459956,14669878,1,"Cobbly alluvial land"
459956,14669879,5,"Honcut"
459956,14669880,5,"Perkins"
459956,14669881,4,"Tehama"
459957,14669882,85,"Churn"
459957,14669883,5,"Cobbly alluvial land"
459957,14669884,4,"Honcut"
459957,14669885,3,"Perkins"
459957,14669886,3,"Tehama"
2766067,14670613,85,"Cohasset"
2766067,14670614,5,"Lyonsville"
2766067,14670615,5,"Jiggs"
2766067,14670616,5,"McCarthy"
459958,14669887,85,"Churn"
459958,14669888,5,"Cobbly alluvial land"
459958,14669889,4,"Honcut"
459958,14669890,3,"Perkins"
459958,14669891,3,"Tahama"
459959,14669892,85,"Churn"
459959,14669893,5,"Cobbly alluvial land"
459959,14669894,4,"Honcut"
459959,14669895,3,"Perkins"
459959,14669896,3,"Tahama"
459960,14669897,85,"Churn"
459960,14669898,5,"Cobbly alluvial land"
459960,14669899,4,"Honcut"
459960,14669900,3,"Perkins"
459960,14669901,3,"Tahama"
459961,14669902,85,"Churn"
459961,14669903,5,"Cobbly alluvial land"
459961,14669904,4,"Honcut"
459961,14669905,3,"Perkins"
459961,14669906,3,"Tahama"
2766065,14670617,85,"Cohasset"
2766065,14670618,5,"Aiken"
2766065,14670619,5,"Guenoc"
2766065,14670620,5,"Supan"
2766066,14670841,85,"Cohasset"
2766066,14670842,8,"Guenoc"
2766066,14670843,7,"Supan"
459962,14669907,85,"Clough"
459962,14669908,8,"Newtown"
459962,14669909,7,"Red Bluff"
459963,14669910,90,"Cobbly alluvial land"
459963,14669911,10,"Cobbly alluvial land"
459965,14669912,90,"Cobbly alluvial land"
459965,14669913,10,"Unnamed"
459966,14669914,85,"Cohasset"
459966,14669915,6,"Aiken"
459966,14669916,3,"Lyonsville"
459966,14669917,4,"McCarthy"
459966,14669918,2,"Nanny"
459967,14669919,85,"Cohasset"
459967,14669920,6,"Aiken"
459967,14669921,3,"Lyonsville"
459967,14669922,4,"McCarthy"
459967,14669923,2,"Nanny"
459968,14670836,85,"Cohasset"
459968,14670837,5,"Aiken"
459968,14670838,4,"Lyonsville"
459968,14670839,5,"McCarthy"
459968,14670840,1,"Nanny"
459969,14669924,85,"Cohasset"
459969,14669925,4,"Unnamed"
459969,14669926,1,"Aiken"
459969,14669927,1,"Lyonsville"
459969,14669928,6,"McCarthy"
459969,14669929,3,"Nanny"
459970,14669930,85,"Cohasset"
459970,14669931,5,"Aiken"
459970,14669932,5,"Lyonsville"
459970,14669933,5,"McCarthy"
459971,14669934,60,"Cohasset"
459971,14669935,40,"Aiken"
459972,14669936,60,"Cohasset"
459972,14669937,40,"McCarthy"
459973,14669938,60,"Cohasset"
459973,14669939,40,"McCarthy"
459974,14669940,60,"Cohasset"
459974,14669941,40,"McCarthy"
459975,14669942,90,"Colluvial land"
459975,14669943,10,"Unnamed"
459976,14669944,85,"Cone"
459976,14669945,10,"Cohasset"
459976,14669946,3,"Guenoc"
459976,14669947,2,"Toomes"
459977,14669948,85,"Cone"
459977,14669949,10,"Cohasset"
459977,14669950,3,"Guenoc"
459977,14669951,2,"Toomes"
459978,14669952,85,"Cone"
459978,14669953,10,"Cohasset"
459978,14669954,3,"Guenoc"
459978,14669955,2,"Toomes"
2766089,14670621,25,"Columbia"
2766089,14670622,25,"Columbia"
2766089,14670623,25,"Riverwash"
2766089,14670624,10,"Unnamed"
2766089,14670625,5,"Zamora"
2766089,14670626,5,"Maywood"
2766089,14670627,5,"Cortina"
459979,14669956,85,"Cone"
459979,14669957,5,"Cohasset"
459979,14669958,5,"Guenoc"
459979,14669959,5,"Toomes"
459980,14669960,85,"Cone"
459980,14669961,10,"Cohasset"
459980,14669962,3,"Guenoc"
459980,14669963,2,"Toomes"
459981,14669964,85,"Corbett"
459981,14669965,8,"Unnamed"
459981,14669966,4,"Chaix"
459981,14669967,3,"Holland"
459982,14669968,85,"Corbett"
459982,14669969,8,"Unnamed"
459982,14669970,4,"Chaix"
459982,14669971,3,"Holland"
459983,14669972,85,"Corbett"
459983,14669973,8,"Unnamed"
459983,14669974,7,"Chaix"
459984,14669975,65,"Corbett"
459984,14669976,20,"Rock outcrop"
459984,14669977,8,"Unnamed"
459984,14669978,7,"Chaix"
2766090,14670628,40,"Cortina"
2766090,14670629,30,"Cortina"
2766090,14670630,10,"Riverwash"
2766090,14670631,5,"Unnamed"
2766090,14670632,10,"Maywood"
2766090,14670633,1,"Yolo"
2766090,14670634,4,"Orland"
1395762,14670653,100,"Dam"
459985,14669979,5,"Unnamed"
459985,14669980,85,"Diamond Springs"
459985,14669981,10,"Kanaka"
459986,14669982,70,"Diamond Springs"
459986,14669983,15,"Rock outcrop"
459986,14669984,2,"Aiken"
459986,14669985,3,"Goulding"
459986,14669986,10,"Kanaka"
459987,14669987,70,"Diamond Springs"
459987,14669988,15,"Rock outcrop"
459987,14669989,2,"Aiken"
459987,14669990,3,"Goulding"
459987,14669991,10,"Kanaka"
459988,14669992,85,"Forward"
459988,14669993,5,"Nanny"
459988,14669994,5,"Cohasset"
459988,14669995,5,"Aiken"
459989,14669996,85,"Forward"
459989,14669997,5,"Aiken"
459989,14669998,5,"Cohasset"
459989,14669999,5,"Nanny"
459990,14670000,85,"Forward"
459990,14670001,5,"Aiken"
459990,14670002,5,"Cohasset"
459990,14670003,5,"Nanny"
459991,14670004,85,"Gaviota"
459991,14670005,5,"Lodo"
459991,14670006,5,"Millsap"
459991,14670007,5,"Millsholm"
459992,14670008,85,"Gaviota"
459992,14670009,5,"Lodo"
459992,14670010,5,"Millsap"
459992,14670011,5,"Millsholm"
459993,14670012,65,"Gaviota"
459993,14670013,20,"Rock outcrop"
459993,14670014,5,"Lodo"
459993,14670015,5,"Millsap"
459993,14670016,5,"Millsholm"
459994,14670017,65,"Gaviota"
459994,14670018,20,"Rock outcrop"
459994,14670019,5,"Lodo"
459994,14670020,5,"Millsholm"
459994,14670021,5,"Millsap"
459995,14670022,85,"Goulding"
459995,14670023,10,"Auburn"
459995,14670024,5,"Diamond Springs"
459996,14670025,65,"Goulding"
459996,14670026,20,"Rock outcrop"
459996,14670027,10,"Auburn"
459996,14670028,5,"Diamond Springs"
459997,14670029,65,"Goulding"
459997,14670030,20,"Rock outcrop"
459997,14670031,10,"Auburn"
459997,14670032,5,"Diamond Springs"
459998,14670033,80,"Gravel pits"
459998,14670034,10,"Cobbly alluvial land"
459998,14670035,2,"Anderson"
459998,14670036,2,"Reiff"
459998,14670037,3,"Cobbly alluvial land"
459998,14670038,3,"Tailings and placer diggings"
459999,14670039,85,"Guenoc"
459999,14670040,3,"Aiken"
459999,14670041,7,"Supan"
459999,14670042,5,"Unnamed"
460000,14670043,70,"Guenoc"
460000,14670044,15,"Rock outcrop"
460000,14670045,3,"Aiken"
460000,14670046,5,"Supan"
460000,14670047,7,"Toomes"
460001,14670048,70,"Guenoc"
460001,14670049,15,"Rock outcrop"
460001,14670050,5,"Aiken"
460001,14670051,5,"Supan"
460001,14670052,5,"Toomes"
460002,14670053,65,"Henneke"
460002,14670054,20,"Rock outcrop"
460002,14670055,10,"Unnamed"
460002,14670056,5,"Landslides"
460003,14670057,85,"Hillgate"
460003,14670058,8,"Unnamed"
460003,14670059,7,"Tehama"
460004,14670060,85,"Holland"
460004,14670061,5,"Unnamed"
460004,14670062,3,"Auburn"
460004,14670063,7,"Chaix"
460005,14670064,85,"Holland"
460005,14670065,5,"Unnamed"
460005,14670066,5,"Auberry"
460005,14670067,5,"Chaix"
460006,14670068,85,"Honcut"
460006,14670069,7,"Anderson"
460006,14670070,8,"Churn"
460007,14670071,85,"Honcut"
460007,14670072,7,"Anderson"
460007,14670073,8,"Churn"
460008,14670074,85,"Honcut"
460008,14670075,5,"Unnamed"
460008,14670076,5,"Anderson"
460008,14670077,5,"Churn"
460009,14670078,85,"Honn"
460009,14670079,5,"Unnamed"
460009,14670080,5,"Anderson"
460009,14670081,5,"Hillgate"
460010,14670082,85,"Honn"
460010,14670083,5,"Unnamed"
460010,14670084,5,"Anderson"
460010,14670085,5,"Hillgate"
460011,14670086,85,"Honn"
460011,14670087,2,"Cobbly alluvial land"
460011,14670088,2,"Molinos"
460011,14670089,5,"Anderson"
460011,14670090,4,"Unnamed"
460011,14670091,2,"Molinos"
460012,14670092,85,"Igo"
460012,14670093,5,"Unnamed"
460012,14670094,5,"Keefers"
460012,14670095,5,"Tuscan"
460013,14670096,85,"Inks"
460013,14670097,5,"Pentz"
460013,14670098,5,"Supan"
460013,14670099,5,"Tuscan"
2766091,14670855,85,"Inks"
2766091,14670856,8,"Toomes"
2766091,14670857,7,"Tuscan"
2766134,14670852,85,"Inks"
2766134,14670853,10,"Tuscan"
2766134,14670854,5,"Rock outcrop"
460014,14670100,85,"Inks"
460014,14670101,5,"Pentz"
460014,14670102,5,"Supan"
460014,14670103,5,"Tuscan"
460015,14670104,85,"Inks"
460015,14670105,5,"Pentz"
460015,14670106,5,"Supan"
460015,14670107,5,"Tuscan"
460016,14670108,50,"Inks"
460016,14670109,35,"Pentz"
460016,14670110,10,"Supan"
